f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,close
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,70.89,69.77,71.86,0.0077804,70.69,174.78656489136887,2.0494050356139963,93.1961773480002,-31.727379553466577,71.9318738513104,72.41119435011198,71.2158181818182,71.24
0.0,0.0,71.4525,70.73,72.47,-0.0149,71.84,164.9794815548197,1.8165516783180176,86.81311664657053,-40.64102564102568,71.7717308491072,71.98176928465264,71.28545454545454,70.77
0.0,0.0,69.85,68.17,71.17,-0.0307,71.12,154.63963009220032,1.572558742940947,66.96957663723913,-72.46376811594212,71.02645393526515,70.81894830339051,70.96363636363637,68.94
0.0,0.0,69.4475,68.2,70.18,-0.0061499,69.92,145.3337637758429,1.4396457897691397,69.31203050828312,-77.12305025996544,70.64039405293236,70.26145416268356,70.71327272727272,69.49
0.0,0.0,68.4325,67.25,69.13,-0.0097087,69.01,136.34842127263892,1.5497044879589166,59.50760754226842,-83.70702541106124,69.96376242747216,69.35849116681912,70.2350909090909,68.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,68.18,67.58,68.86,-0.0038084,68.27,128.26161301975532,1.7745714975734297,56.93957100948318,-88.63976083707017,69.34804167233031,68.60953942773595,69.71036363636362,68.01
0.0,0.0,67.9725,67.52,68.43,-0.0052825,68.15,120.93784767605244,1.6805475298247288,55.175794577544025,-91.92825112107612,68.81890491319136,68.02760218339753,69.19872727272727,67.79
0.0,0.0,68.6975,68.01,69.4,0.0138,68.22,114.571724010756,1.5337913808598598,63.08732106589973,-65.89285714285717,68.8835685731664,68.28639932639575,69.03872727272727,69.16
0.0,0.0,69.885,69.44,70.97,-0.0012929,69.61,109.19523977995892,1.1571706874960117,64.89632573134986,-59.46428571428575,69.0550023100698,68.65095432451747,68.99909090909091,69.52
0.0,0.0,69.9275,68.37,70.93,0.0058571,70.0,103.40944762345298,1.1050434380602383,69.06129033710907,-39.4636015325671,69.47935043774663,69.31797473361354,69.18018181818182,70.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,70.765,69.74,71.79,-0.0122,71.2,98.44536245826268,0.9771202587194648,68.2525021724391,-40.996168582375496,69.76773718643123,69.73793212188029,69.35527272727272,70.33
0.0,0.0,70.1575,69.4,70.68,-0.0115,70.68,93.6474564051102,0.8710591254329384,63.50125379280563,-42.2907488986784,69.82731055748685,69.81068631240208,69.46327272727274,69.87
0.0,0.0,70.8,69.87,71.6,0.0192,70.19,89.62977006692333,1.1132043837499015,71.50328277413593,-5.50660792951541,70.42066758910303,70.61058091783318,69.89127272727272,71.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,70.765,69.97,71.33,-0.0104,71.25,86.01385236255514,1.1583764500368603,62.16351680356857,-28.193832599118927,70.514380392446,70.6689675900532,70.08472727272726,70.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,70.3225,69.55,71.12,-0.0034076,70.43,82.25224936040061,1.0967684349943694,59.48149601303682,-37.470725995316265,70.47118382633852,70.54653992868286,70.20145454545455,70.19
0.0,0.0,70.135,69.53,70.64,0.0125,69.75,78.8408990741456,0.957383935524302,61.93362893754711,-27.40046838407492,70.57512054402397,70.64493543793772,70.36272727272727,70.62
0.0,0.0,70.54,69.81,70.93,-0.0062033,70.93,75.9125637871614,0.6184852463883054,60.6996460072697,-34.391534391534684,70.60320642796137,70.63974471789781,70.45290909090909,70.49
0.0,0.0,70.4925,70.12,70.92,0.0032694,70.35,73.27706202887563,0.5004637849035651,61.29288551927,-35.380116959064544,70.64801742702818,70.66554558660742,70.51036363636364,70.58
0.0,0.0,71.7,70.56,72.81,0.0258,70.8,71.81513058267687,0.754891382915449,71.9926544448331,-4.05405405405421,71.35345231311331,71.59989311402117,70.91472727272728,72.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,72.3325,71.06,73.01,-0.0057661,72.84,70.58526569487418,0.9000311105734063,69.79661132278127,-16.34349030470924,71.7984640198938,72.11310394429225,71.22436363636363,72.42
0.0,0.0,72.4375,71.47,73.23,0.0146,72.0,69.57861900292491,1.075193005929632,72.58422128759207,-4.699738903394437,72.32517552542807,72.71439445894899,71.612,73.05
0.0,0.0,72.61,71.73,73.05,-0.0052041,73.02,68.67263698017057,1.056087591064301,68.04311838167533,-15.945945945946024,72.56619147457322,72.89806306116793,71.87563636363636,72.64
0.0,0.0,72.815,72.38,73.4,0.0071744,72.48,68.04033956296516,1.1525975012986966,69.88147177881257,-10.335917312661634,72.84898094550269,73.14797025353425,72.15436363636363,73.0
0.0,0.0,73.9775,73.01,75.17,0.0165,73.26,68.24954050162239,1.366107243227998,76.11532154462869,-12.411347517730546,73.5292290724719,73.94490594768466,72.67381818181818,74.47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
