f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,close
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,172.815,172.02,173.5,-0.005883,173.38,185.47958469137816,1.5809873497280118,119.99059807761653,-22.90184921763848,172.9639125620041,173.5159639341299,172.14181818181817,172.36
0.0,0.0,174.72,173.14,176.43,0.0126,173.56,175.65148972410847,1.6482963932497108,111.06828745798671,-8.282582216808846,174.1313043593542,174.87729105302904,172.92781818181817,175.75
0.0,0.0,175.3625,174.25,176.15,-0.0013095,175.64,166.80620425356574,1.620024999807102,105.80572309917244,-13.581890812250434,174.85389541842807,175.5653580917206,173.51381818181818,175.41
0.0,0.0,176.3,175.13,177.36,-0.0007368779,176.42,158.8742676618394,1.6880165875962208,105.10950202386746,-15.351506456241282,175.64690611356258,176.34593809833603,174.15072727272727,176.29
0.0,0.0,175.41,173.56,176.89,-0.0145,176.88,151.14612071510982,1.6626259350798025,80.86593718964886,-43.75896700143471,175.54447836027032,175.89196300958136,174.31799999999998,174.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,174.655,174.21,175.51,0.001836,174.29,144.19078846305317,1.490146301542231,81.58114252207767,-39.45480631276885,175.5342753730162,175.65053092735857,174.50254545454544,174.61
0.0,0.0,174.5,173.63,175.41,-0.0061707,175.02,137.67430378455083,1.2842044229794531,74.65642916602675,-54.63258785942501,175.27540311301905,175.12772072784117,174.50472727272728,173.94
0.0,0.0,174.1175,173.54,174.79,-0.0054999,174.55,131.76594307197172,1.2323002880791645,71.15098028922282,-60.22364217252394,174.9422604228386,174.5755638489952,174.40163636363636,173.59
0.0,0.0,173.9375,173.21,174.62,-0.0013787,174.08,126.27326237817252,1.1924382583597315,72.18742716008633,-56.23003194888177,174.75718935179742,174.29040318196235,174.33145454545453,173.84
0.0,0.0,174.54,174.0,175.38,0.0022963,174.19,121.38655369049792,1.0861993371384415,75.16191891899209,-51.872659176030126,174.85091237525594,174.42155780443522,174.38581818181817,174.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,176.5225,175.66,176.99,0.0010191,176.63,117.11162360417153,1.041654453261731,81.62509412408197,-13.03317535545042,175.6389116760751,175.50054672248092,174.81145454545455,176.81
0.0,0.0,176.81,176.15,177.48,-0.0020905,176.99,113.3028366636432,1.1395740432284325,79.65406097738486,-20.140515222482176,176.1423190865053,176.1159624723818,175.12163636363638,176.62
0.0,0.0,177.4625,176.21,178.47,0.009221,176.77,109.95679903470209,1.5322597690992217,83.74092327688605,-1.330798479087325,177.08353168071045,177.30132505448026,175.73963636363638,178.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,176.48,174.67,177.45,-0.0034987,177.21,105.80882671157016,1.5541299816939385,68.25134644849177,-35.74144486692013,177.15877212209702,177.2335535875274,175.97418181818182,176.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,175.77,174.8,176.31,-0.0035735,176.3,102.07565162075146,1.5180065876009896,61.79587402221712,-53.23193916349841,176.8862050746914,176.72626171464506,176.036,175.67
0.0,0.0,175.2175,174.59,175.76,0.0029714,175.0,98.53843628971732,1.491000000000001,60.75485487599418,-56.08365019011396,176.6139509330499,176.28418801427574,176.0458181818182,175.52
0.0,0.0,175.4725,174.37,176.94,-0.0094254,176.12,95.56028699077882,1.4419601242752866,53.65742425571483,-76.23574144486687,176.04512127019734,175.48711137843708,175.84636363636363,174.46
0.0,0.0,174.41,173.24,175.03,-0.0016588,174.83,91.8407564285624,1.3329906226226809,54.10700549131524,-74.71482889733866,175.6383800489424,174.9821210376945,175.65200000000002,174.54
0.0,0.0,175.9575,174.75,177.19,0.0137,174.75,88.97473423150576,1.235606733552387,66.01332511123125,-25.43021032504809,176.1892927835092,175.82520945003185,175.9130909090909,177.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,176.065,174.53,177.36,-0.0132,177.36,86.18448324466145,1.1921845494721035,53.40219527078557,-66.15678776290659,175.88538171215274,175.42833503709798,175.7269090909091,175.01
0.0,0.0,174.9925,174.3,175.89,-0.0012571,175.0,83.43509128913715,1.2223669661766885,52.20560560043254,-70.55449330783948,175.57696581439671,175.05811565946158,175.4912727272727,174.78
0.0,0.0,171.59,168.52,174.65,-0.0341,174.57,76.32334454274971,2.4614997460897685,31.320831306972067,-98.9949748743719,173.3077959716213,172.03095566819786,174.17254545454549,168.62
0.0,0.0,172.015,169.7,173.88,0.0192,170.6,69.92277247100102,2.2113590843641813,50.21644736615382,-39.97760358342667,173.37263943318086,172.4201992879833,173.95563636363636,173.88
0.0,0.0,173.7375,172.92,175.0,-0.0060331,174.04,64.73516589105465,2.1537940941510594,47.74676159121066,-49.43438914027152,173.13860441378915,172.33231621975676,173.6590909090909,172.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
